INCOME_ID,AGE,BUCKET,CHILD_NO,CUSTOMER_ID,EDUCATION,FIRST_JOB,HH_MEMBERS,HOUSEHOLD_ID,HOUSE_OWNER,INCOME,INSTALLMENT_AMT,INSTALLMENT_NM,INTODEFAULT,LOAN_AMT,LOAN_ID,MARRIED,PAST_DUE_AMT,REPORTING_DATE
5482094,51,9,1,652,Secondary,N,3,5766970,Y,5116,796.76,72,N,57367,954563,Y,0,2010-09-30
5482094,51,10,1,652,Higher Education,N,3,5766970,Y,5116,796.76,72,N,57367,954563,Y,0,2010-10-31
5482094,51,11,1,652,Higher Education,N,3,5766970,Y,5116,796.76,72,N,57367,954563,Y,0,2010-11-30
5482094,51,12,1,652,Secondary,N,3,5766970,Y,5116,796.76,72,N,57367,954563,Y,0,2010-12-31
5482094,52,13,1,652,Higher Education,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-01-31
5482094,52,14,1,652,Secondary,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-02-28
5482094,52,15,1,652,Secondary,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-03-31
5482094,52,16,1,652,Higher Education,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-04-30
5482094,52,17,1,652,Secondary,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-05-31
5482094,52,18,1,652,Higher Education,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-06-30
5482094,52,19,1,652,Secondary,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-07-31
5482094,52,20,1,652,Higher Education,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-08-31
5482094,52,21,1,652,Higher Education,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-09-30
5482094,52,22,1,652,Secondary,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-10-31
5482094,52,23,1,652,Secondary,N,3,5766970,Y,6139,796.76,72,N,57367,954563,Y,0,2011-11-30
5482112,50,1,0,653,Secondary,N,1,5766992,N,3489,315.86,36,N,11371,954573,N,0,2010-01-31
5482112,50,2,0,653,Secondary,N,1,5766992,N,3489,315.86,36,N,11371,954573,N,0,2010-02-28
5482112,50,3,0,653,Secondary,N,1,5766992,N,3489,315.86,36,N,11371,954573,N,0,2010-03-31
5481652,48,1,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-01-31
5481652,48,2,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-02-28
5481652,48,3,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-03-31
5481652,48,4,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-04-30
5481652,48,5,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-05-31
5481652,48,6,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-06-30
5481652,48,7,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-07-31
5481652,48,8,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-08-31
5481652,48,9,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-09-30
5481652,48,10,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-10-31
5481652,48,11,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-11-30
5481652,48,12,0,654,Secondary,N,1,5766532,N,4005,1017.64,36,N,36635,954223,N,0,2010-12-31
5481652,49,13,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-01-31
5481652,49,14,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-02-28
5481652,49,15,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-03-31
5481652,49,16,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-04-30
5481652,49,17,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-05-31
5481652,49,18,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-06-30
5481652,49,19,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-07-31
5481652,49,20,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-08-31
5481652,49,21,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-09-30
5481652,49,22,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-10-31
5481652,49,23,0,654,Secondary,N,1,5766532,N,4806,1017.64,36,N,36635,954223,N,0,2011-11-30
5481670,22,1,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-01-31
5481670,22,2,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-02-28
5481670,22,3,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-03-31
5481670,22,4,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-04-30
5481670,22,5,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-05-31
5481670,22,6,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-06-30
5481670,22,7,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-07-31
5481670,22,8,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-08-31
5481670,22,9,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-09-30
5481670,22,10,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-10-31
5481670,22,11,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-11-30
5481670,22,12,1,655,Secondary,N,3,5766555,N,2961,406.67,36,N,14640,954233,Y,0,2010-12-31
5481670,23,13,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-01-31
5481670,23,14,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-02-28
5481670,23,15,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-03-31
5481670,23,16,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-04-30
5481670,23,17,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-05-31
5481670,23,18,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-06-30
5481670,23,19,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-07-31
5481670,23,20,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-08-31
5481670,23,21,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-09-30
5481670,23,22,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-10-31
5481670,23,23,1,655,Secondary,N,3,5766555,N,3257,406.67,36,N,14640,954233,Y,0,2011-11-30
5481687,38,1,0,656,Higher Education,N,1,5766577,N,3652,662.63,24,N,15903,954261,N,0,2010-01-31
5481687,38,2,0,656,Higher Education,N,1,5766577,N,3652,662.63,24,N,15903,954261,N,0,2010-02-28
5481687,38,3,0,656,Higher Education,N,1,5766577,N,3652,662.63,24,N,15903,954261,N,0,2010-03-31
5481687,38,4,0,656,Higher Education,N,1,5766577,N,3652,662.63,24,N,15903,954261,N,0,2010-04-30
5481687,38,5,0,656,Higher Education,N,1,5766577,N,3652,662.63,24,N,15903,954261,N,0,2010-05-31
5481687,38,6,0,656,Higher Education,N,1,5766577,N,3652,662.63,24,N,15903,954261,N,0,2010-06-30
5481687,38,7,0,656,Higher Education,N,1,5766577,N,3652,662.63,24,N,15903,954261,N,0,2010-07-31
5481687,38,8,0,656,Higher Education,N,1,5766577,N,3652,662.63,24,N,15903,954261,N,0,2010-08-31
5481705,20,1,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-01-31
5481705,20,2,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-02-28
5481705,20,3,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-03-31
5481705,20,4,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-04-30
5481705,20,5,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-05-31
5481705,20,6,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-06-30
5481705,20,7,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-07-31
5481705,20,8,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-08-31
5481705,20,9,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-09-30
5481705,20,10,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-10-31
5481705,20,11,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-11-30
5481705,20,12,4,657,Elementary,Y,6,5766583,N,3413,136.25,12,N,1635,954283,Y,0,2010-12-31
5481705,21,13,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,N,1635,954283,Y,0,2011-01-31
5481705,21,14,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,N,1635,954283,Y,0,2011-02-28
5481705,21,15,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,N,1635,954283,Y,0,2011-03-31
5481705,21,16,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,N,1635,954283,Y,0,2011-04-30
5481705,21,17,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,N,1635,954283,Y,0,2011-05-31
5481705,21,18,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,N,1635,954283,Y,0,2011-06-30
5481705,21,19,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,N,1635,954283,Y,0,2011-07-31
5481705,21,20,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,N,1635,954283,Y,0,2011-08-31
5481705,21,21,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,Y,1635,954283,Y,119,2011-09-30
5481705,21,22,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,Y,1635,954283,Y,119,2011-10-31
5481705,21,23,4,657,Elementary,Y,6,5766583,N,3754,136.25,12,Y,1635,954283,Y,119,2011-11-30
5481720,52,1,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-01-31
5481720,52,2,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-02-28
5481720,52,3,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-03-31
5481720,52,4,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-04-30
5481720,52,5,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-05-31
5481720,52,6,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-06-30
5481720,52,7,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-07-31
5481720,52,8,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-08-31
5481720,52,9,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-09-30
5481720,52,10,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-10-31
5481720,52,11,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-11-30
5481720,52,12,1,658,Higher Education,N,3,5766584,Y,16260,85.79,24,N,2059,954299,Y,0,2010-12-31
5481720,53,13,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-01-31
5481720,53,14,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-02-28
5481720,53,15,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-03-31
5481720,53,16,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-04-30
5481720,53,17,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-05-31
5481720,53,18,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-06-30
5481720,53,19,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-07-31
5481720,53,20,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-08-31
5481720,53,21,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-09-30
5481720,53,22,1,658,Higher Education,N,3,5766584,Y,17886,85.79,24,N,2059,954299,Y,0,2011-10-31
5481721,41,1,1,659,Higher Education,N,3,5766600,Y,11680,466.58,36,N,16797,954324,Y,0,2010-01-31
5481721,41,2,1,659,Higher Education,N,3,5766600,Y,11680,466.58,36,N,16797,954324,Y,0,2010-02-28
5481721,41,3,1,659,Higher Education,N,3,5766600,Y,11680,466.58,36,N,16797,954324,Y,0,2010-03-31
5481721,41,4,1,659,Higher Education,N,3,5766600,Y,11680,466.58,36,N,16797,954324,Y,0,2010-04-30
5481721,41,5,1,659,Higher Education,N,3,5766600,Y,11680,466.58,36,N,16797,954324,Y,0,2010-05-31
5481721,41,6,1,659,Higher Education,N,3,5766600,Y,11680,466.58,36,N,16797,954324,Y,0,2010-06-30
5481721,41,7,1,659,Higher Education,N,3,5766600,Y,11680,466.58,36,N,16797,954324,Y,0,2010-07-31
5481721,41,8,1,659,Higher Education,N,3,5766600,Y,11680,466.58,36,N,16797,954324,Y,0,2010-08-31
5481721,41,9,1,659,Higher Education,N,3,5766600,Y,11680,466.58,36,N,16797,954324,Y,0,2010-09-30
5481722,31,1,0,660,Higher Education,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-01-31
5481722,31,2,0,660,Higher Education,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-02-28
5481722,31,3,0,660,Secondary,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-03-31
5481722,31,4,0,660,Secondary,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-04-30
5481722,31,5,0,660,Higher Education,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-05-31
5481722,31,6,0,660,Higher Education,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-06-30
5481722,31,7,0,660,Higher Education,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-07-31
5481722,31,8,0,660,Secondary,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-08-31
5481722,31,9,0,660,Higher Education,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-09-30
5481722,31,10,0,660,Secondary,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-10-31
5481722,31,11,0,660,Secondary,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-11-30
5481722,31,12,0,660,Higher Education,N,1,5766601,N,11312,681.69,36,N,24541,954333,N,0,2010-12-31
5481722,32,13,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-01-31
5481722,32,14,0,660,Secondary,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-02-28
5481722,32,15,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-03-31
5481722,32,16,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-04-30
5481722,32,17,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-05-31
5481722,32,18,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-06-30
5481722,32,19,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-07-31
5481722,32,20,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-08-31
5481722,32,21,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-09-30
5481722,32,22,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-10-31
5481722,32,23,0,660,Higher Education,N,1,5766601,N,13574,681.69,36,N,24541,954333,N,0,2011-11-30
5481738,43,1,1,661,Secondary,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-01-31
5481738,43,2,1,661,Secondary,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-02-28
5481738,43,3,1,661,Secondary,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-03-31
5481738,43,4,1,661,Higher Education,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-04-30
5481738,43,5,1,661,Higher Education,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-05-31
5481738,43,6,1,661,Secondary,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-06-30
5481738,43,7,1,661,Secondary,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-07-31
5481738,43,8,1,661,Secondary,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-08-31
5481738,43,9,1,661,Secondary,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-09-30
5481738,43,10,1,661,Higher Education,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-10-31
5481738,43,11,1,661,Higher Education,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-11-30
5481738,43,12,1,661,Secondary,N,3,5766607,Y,5798,72.61,72,N,5228,954338,Y,0,2010-12-31
5481738,44,13,1,661,Higher Education,N,3,5766607,Y,6958,72.61,72,N,5228,954338,Y,0,2011-01-31
5481738,44,14,1,661,Secondary,N,3,5766607,Y,6958,72.61,72,N,5228,954338,Y,0,2011-02-28
5481738,44,15,1,661,Higher Education,N,3,5766607,Y,6958,72.61,72,N,5228,954338,Y,0,2011-03-31
5481738,44,16,1,661,Higher Education,N,3,5766607,Y,6958,72.61,72,N,5228,954338,Y,0,2011-04-30
5481738,44,17,1,661,Secondary,N,3,5766607,Y,6958,72.61,72,N,5228,954338,Y,0,2011-05-31
5481738,44,18,1,661,Higher Education,N,3,5766607,Y,6958,72.61,72,N,5228,954338,Y,0,2011-06-30
5481738,44,19,1,661,Secondary,N,3,5766607,Y,6958,72.61,72,N,5228,954338,Y,0,2011-07-31
5481738,44,20,1,661,Secondary,N,3,5766607,Y,6958,72.61,72,N,5228,954338,Y,0,2011-08-31
5481755,42,1,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-01-31
5481755,42,2,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-02-28
5481755,42,3,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-03-31
5481755,42,4,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-04-30
5481755,42,5,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-05-31
5481755,42,6,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-06-30
5481755,42,7,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-07-31
5481755,42,8,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-08-31
5481755,42,9,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-09-30
5481755,42,10,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-10-31
5481755,42,11,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-11-30
5481755,42,12,1,662,Secondary,N,3,5766629,Y,14716,623.42,24,N,14962,954343,Y,0,2010-12-31
5481755,43,13,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-01-31
5481755,43,14,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-02-28
5481755,43,15,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-03-31
5481755,43,16,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-04-30
5481755,43,17,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-05-31
5481755,43,18,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-06-30
5481755,43,19,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-07-31
5481755,43,20,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-08-31
5481755,43,21,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-09-30
5481755,43,22,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-10-31
5481755,43,23,1,662,Secondary,N,3,5766629,Y,16188,623.42,24,N,14962,954343,Y,0,2011-11-30
5481773,42,1,0,663,Secondary,N,1,5766651,N,17882,1015.43,72,N,73111,954356,N,0,2010-01-31
5481773,42,2,0,663,Secondary,N,1,5766651,N,17882,1015.43,72,N,73111,954356,N,0,2010-02-28
5481773,42,3,0,663,Secondary,N,1,5766651,N,17882,1015.43,72,N,73111,954356,N,0,2010-03-31
5481773,42,4,0,663,Secondary,N,1,5766651,N,17882,1015.43,72,N,73111,954356,N,0,2010-04-30
5481773,42,5,0,663,Secondary,N,1,5766651,N,17882,1015.43,72,N,73111,954356,N,0,2010-05-31
5481773,42,6,0,663,Secondary,N,1,5766651,N,17882,1015.43,72,N,73111,954356,N,0,2010-06-30
5481773,42,7,0,663,Secondary,N,1,5766651,N,17882,1015.43,72,N,73111,954356,N,0,2010-07-31
5481773,42,8,0,663,Secondary,N,1,5766651,N,17882,1015.43,72,N,73111,954356,N,0,2010-08-31
5481791,41,1,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-01-31
5481791,41,2,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-02-28
5481791,41,3,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-03-31
5481791,41,4,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-04-30
5481791,41,5,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-05-31
5481791,41,6,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-06-30
5481791,41,7,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-07-31
5481791,41,8,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-08-31
5481791,41,9,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-09-30
5481791,41,10,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-10-31
5481791,41,11,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-11-30
5481791,41,12,1,664,Higher Education,N,3,5766673,Y,19548,705.0,12,N,8460,954363,Y,0,2010-12-31
5481791,42,13,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-01-31
5481791,42,14,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-02-28
5481791,42,15,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-03-31
5481791,42,16,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-04-30
5481791,42,17,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-05-31
5481791,42,18,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-06-30
5481791,42,19,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-07-31
5481791,42,20,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-08-31
5481791,42,21,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-09-30
5481791,42,22,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-10-31
5481791,42,23,1,664,Higher Education,N,3,5766673,Y,23458,705.0,12,N,8460,954363,Y,0,2011-11-30
5481810,50,1,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-01-31
5481810,50,2,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-02-28
5481810,50,3,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-03-31
5481810,50,4,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-04-30
5481810,50,5,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-05-31
5481810,50,6,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-06-30
5481810,50,7,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-07-31
5481810,50,8,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-08-31
5481810,50,9,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-09-30
5481810,50,10,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-10-31
5481810,50,11,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-11-30
5481810,50,12,1,665,Elementary,N,2,5766694,N,4139,898.83,12,N,10786,954377,N,0,2010-12-31
5481810,51,13,1,665,Elementary,N,2,5766694,N,4553,898.83,12,N,10786,954377,N,0,2011-01-31
5481810,51,14,1,665,Elementary,N,2,5766694,N,4553,898.83,12,N,10786,954377,N,0,2011-02-28
5481810,51,15,1,665,Elementary,N,2,5766694,N,4553,898.83,12,N,10786,954377,N,0,2011-03-31
5481810,51,16,1,665,Elementary,N,2,5766694,N,4553,898.83,12,N,10786,954377,N,0,2011-04-30
5481810,51,17,1,665,Elementary,N,2,5766694,N,4553,898.83,12,N,10786,954377,N,0,2011-05-31
5481810,51,18,1,665,Elementary,N,2,5766694,N,4553,898.83,12,N,10786,954377,N,0,2011-06-30
5481810,51,19,1,665,Elementary,N,2,5766694,N,4553,898.83,12,N,10786,954377,N,0,2011-07-31
5481810,51,20,1,665,Elementary,N,2,5766694,N,4553,898.83,12,N,10786,954377,N,0,2011-08-31
